image_name,dir_name,speech,score,have_sub,left_top_x,left_top_y,right_top_x,right_top_y,left_bottom_x,left_bottom_y,right_bottom_x,right_bottom_y,frame_number,dir_number
frame_025656.jpg,assets\frames\4,好啦好啦,0.9984955787658693,True,558.0,3.0,719.0,0.0,560.0,44.0,720.0,43.0,25656,4
frame_026184.jpg,assets\frames\4,到遺能回到樂隊,0.8475889563560486,True,552.0,10.0,825.0,7.0,552.0,42.0,825.0,39.0,26184,4
frame_026208.jpg,assets\frames\4,至遺能回到藥隊,0.817454993724823,True,557.0,10.0,825.0,7.0,558.0,42.0,825.0,39.0,26208,4
frame_027300.jpg,assets\frames\4,如原來也想回到樂隊,0.9667356014251708,True,468.0,4.0,809.0,7.0,468.0,43.0,809.0,44.0,27300,4
frame_027492.jpg,assets\frames\4,這樣啊,0.9995407462120056,True,584.0,10.0,695.0,10.0,584.0,44.0,695.0,44.0,27492,4
frame_027564.jpg,assets\frames\4,你高中去了羽丘吧,0.986548662185669,True,487.0,3.0,792.0,6.0,487.0,44.0,792.0,44.0,27564,4
frame_027576.jpg,assets\frames\4,奶高中去了羽丘吧,0.9601383209228516,True,488.0,3.0,792.0,6.0,488.0,44.0,792.0,44.0,27576,4
frame_028008.jpg,assets\frames\4,再見,0.9998959302902222,True,601.0,2.0,678.0,6.0,599.0,44.0,676.0,44.0,28008,4
frame_028368.jpg,assets\frames\4,C和弦,0.9898245334625244,True,643.0,6.0,752.0,1.0,645.0,44.0,754.0,42.0,28368,4
frame_028416.jpg,assets\frames\4,好厲舊,0.7813715934753418,True,583.0,6.0,695.0,6.0,583.0,41.0,695.0,41.0,28416,4
frame_028440.jpg,assets\frames\4,你還會彈單別的什麽,0.8257728815078735,True,488.0,8.0,788.0,8.0,488.0,42.0,788.0,42.0,28440,4
frame_028476.jpg,assets\frames\4,你還會單別的什度,0.798810601234436,True,489.0,8.0,788.0,8.0,489.0,42.0,788.0,42.0,28476,4
frame_028500.jpg,assets\frames\4,全都會職,0.8093667030334473,True,572.0,11.0,710.0,8.0,572.0,42.0,711.0,39.0,28500,4
frame_028512.jpg,assets\frames\4,G呀,0.7241307497024536,True,533.0,0.0,602.0,5.0,530.0,41.0,599.0,44.0,28512,4
frame_028572.jpg,assets\frames\4,F,0.949413001537323,True,590.0,5.0,650.0,1.0,592.0,44.0,653.0,40.0,28572,4
frame_028584.jpg,assets\frames\4,F也,0.8806470632553101,True,590.0,5.0,650.0,1.0,592.0,44.0,653.0,40.0,28584,4
frame_028596.jpg,assets\frames\4,我想想,0.9999876022338868,True,559.0,1.0,686.0,5.0,558.0,44.0,685.0,44.0,28596,4
frame_028764.jpg,assets\frames\4,言個確實相當難啊,0.950917661190033,True,497.0,8.0,792.0,8.0,497.0,42.0,792.0,42.0,28764,4
frame_028812.jpg,assets\frames\4,那阿是和弦呵,0.9054436683654784,True,525.0,7.0,753.0,7.0,525.0,44.0,753.0,44.0,28812,4
frame_028824.jpg,assets\frames\4,那阿可是和弦呵阿,0.8454395532608032,True,524.0,7.0,753.0,7.0,524.0,44.0,753.0,44.0,28824,4
frame_028848.jpg,assets\frames\4,吉他是從和落開始到和弦結東的,0.9116096496582032,True,371.0,7.0,909.0,4.0,371.0,44.0,909.0,42.0,28848,4
frame_028872.jpg,assets\frames\4,吉他是從和茲開始到和弦結東的,0.9144077897071838,True,371.0,7.0,909.0,4.0,371.0,44.0,909.0,42.0,28872,4
frame_029028.jpg,assets\frames\4,如嘆什麼氣,0.789833664894104,True,543.0,4.0,736.0,7.0,542.0,43.0,736.0,44.0,29028,4
frame_029136.jpg,assets\frames\4,翻唱之類的,0.9994720220565796,True,547.0,4.0,734.0,7.0,546.0,43.0,733.0,44.0,29136,4
frame_029148.jpg,assets\frames\4,看日影》,0.9742592573165894,True,503.0,8.0,647.0,8.0,503.0,44.0,647.0,44.0,29148,4
frame_029172.jpg,assets\frames\4,春白影》,0.8209120035171509,True,504.0,6.0,645.0,6.0,504.0,44.0,645.0,44.0,29172,4
frame_029244.jpg,assets\frames\4,可我貝聽過,0.8520601987838745,True,491.0,8.0,680.0,8.0,491.0,42.0,680.0,42.0,29244,4
frame_029256.jpg,assets\frames\4,可我娛況聽過,0.7477653622627258,True,491.0,8.0,680.0,8.0,491.0,42.0,680.0,42.0,29256,4
frame_029268.jpg,assets\frames\4,可我浪聽過,0.8545845150947571,True,491.0,8.0,680.0,8.0,491.0,42.0,680.0,42.0,29268,4
frame_029424.jpg,assets\frames\4,JN燈,0.6193721890449524,True,536.0,6.0,627.0,6.0,536.0,42.0,627.0,42.0,29424,4
frame_029436.jpg,assets\frames\4,小燈可以嗎,0.8239446878433228,True,536.0,4.0,736.0,4.0,536.0,44.0,736.0,44.0,29436,4
frame_029520.jpg,assets\frames\4,我不會唱別的歌,0.9982373118400574,True,505.0,7.0,772.0,3.0,506.0,44.0,772.0,42.0,29520,4
frame_029640.jpg,assets\frames\4,我都說了我尺聽過一次,0.9653239250183104,True,452.0,9.0,829.0,4.0,452.0,44.0,829.0,43.0,29640,4
frame_030120.jpg,assets\frames\4,不開始碼,0.9126504063606262,True,564.0,8.0,717.0,8.0,564.0,44.0,717.0,44.0,30120,4
frame_031668.jpg,assets\frames\4,李玉博,0.9912915229797364,True,459.0,4.0,556.0,4.0,459.0,24.0,556.0,24.0,31668,4
frame_031848.jpg,assets\frames\4,SABIAN,0.9995535016059875,True,799.0,0.0,892.0,0.0,799.0,24.0,892.0,22.0,31848,4
frame_032472.jpg,assets\frames\4,我們是sumimi,0.9923259019851683,True,523.0,4.0,759.0,9.0,522.0,43.0,758.0,44.0,32472,4
frame_032496.jpg,assets\frames\4,喀,0.9975401163101196,True,620.0,7.0,659.0,7.0,620.0,44.0,659.0,44.0,32496,4
frame_032532.jpg,assets\frames\4,詢詢,0.7337350845336914,True,601.0,6.0,677.0,6.0,601.0,44.0,677.0,44.0,32532,4
frame_032580.jpg,assets\frames\4,真開心阿,0.981870412826538,True,568.0,8.0,715.0,8.0,568.0,42.0,715.0,42.0,32580,4
frame_032604.jpg,assets\frames\4,真開心呵阿,0.8874269723892212,True,567.0,8.0,715.0,8.0,567.0,42.0,715.0,42.0,32604,4
frame_032676.jpg,assets\frames\4,uMe固然開心,0.8045205473899841,True,413.0,7.0,632.0,7.0,413.0,44.0,632.0,44.0,32676,4
frame_032688.jpg,assets\frames\4,小初,0.9990847110748292,True,443.0,1.0,526.0,5.0,441.0,43.0,524.0,44.0,32688,4
frame_032784.jpg,assets\frames\4,因治和你在,0.8435837030410767,True,391.0,5.0,589.0,9.0,391.0,39.0,589.0,42.0,32784,4
frame_032820.jpg,assets\frames\4,因為和你在,0.8809835314750671,True,390.0,3.0,591.0,6.0,389.0,41.0,590.0,44.0,32820,4
frame_032868.jpg,assets\frames\4,被誇獎了,0.9663541913032532,True,567.0,8.0,707.0,8.0,567.0,44.0,707.0,44.0,32868,4
frame_032940.jpg,assets\frames\4,我去拿點零食,0.9997134804725648,True,526.0,5.0,752.0,9.0,525.0,43.0,752.0,44.0,32940,4
frame_033132.jpg,assets\frames\4,之後會餓的,0.8904823064804077,True,555.0,3.0,735.0,3.0,555.0,42.0,735.0,42.0,33132,4
frame_033168.jpg,assets\frames\4,幫你拿,0.9753198623657228,True,619.0,5.0,735.0,9.0,618.0,40.0,734.0,44.0,33168,4
frame_033180.jpg,assets\frames\4,偷偷地每,0.9767102003097534,True,505.0,6.0,665.0,3.0,506.0,44.0,666.0,42.0,33180,4
frame_033420.jpg,assets\frames\4,表情好美勁,0.800879180431366,True,544.0,4.0,735.0,4.0,544.0,42.0,735.0,42.0,33420,4
frame_033552.jpg,assets\frames\4,有你的這番話,0.927156150341034,True,977.0,0.0,1124.0,15.0,974.0,20.0,1121.0,39.0,33552,4
frame_000132.jpg,assets\frames\5,誰叫她來的碼,0.9839807152748108,True,523.0,5.0,752.0,9.0,523.0,41.0,752.0,44.0,132,5
frame_000156.jpg,assets\frames\5,誰叫她來的嗎,0.9847899079322816,True,527.0,7.0,753.0,7.0,527.0,44.0,753.0,44.0,156,5
frame_001032.jpg,assets\frames\5,有此年頭了,0.800312340259552,True,547.0,7.0,733.0,7.0,547.0,41.0,733.0,41.0,1032,5
frame_001092.jpg,assets\frames\5,這是外婆的,0.999997615814209,True,545.0,7.0,733.0,7.0,545.0,44.0,733.0,44.0,1092,5
frame_001152.jpg,assets\frames\5,不開始嗎,0.9995912909507751,True,564.0,7.0,716.0,7.0,564.0,44.0,716.0,44.0,1152,5
frame_001248.jpg,assets\frames\5,藥隊,0.7233324646949768,True,601.0,2.0,678.0,6.0,600.0,35.0,676.0,38.0,1248,5
frame_002904.jpg,assets\frames\5,加,0.6828611493110657,True,1123.0,31.0,1147.0,31.0,1123.0,41.0,1147.0,41.0,2904,5
frame_002928.jpg,assets\frames\5,一由,0.6828075647354126,True,859.0,6.0,871.0,6.0,859.0,14.0,871.0,14.0,2928,5
frame_004320.jpg,assets\frames\5,RNG的流浪,0.884431779384613,True,524.0,8.0,729.0,8.0,524.0,42.0,729.0,42.0,4320,5
frame_004452.jpg,assets\frames\5,你喜歡抹茶呀,0.9971869587898254,True,528.0,7.0,753.0,7.0,528.0,44.0,753.0,44.0,4452,5
frame_004524.jpg,assets\frames\5,還有蕎麥蒴,0.913142204284668,True,564.0,7.0,757.0,10.0,564.0,42.0,757.0,44.0,4524,5
frame_004572.jpg,assets\frames\5,很好吃吧,0.9975902438163756,True,562.0,7.0,714.0,4.0,563.0,44.0,715.0,43.0,4572,5
frame_004596.jpg,assets\frames\5,所以你說的樂隊是指,0.9989487528800964,True,446.0,3.0,801.0,6.0,445.0,44.0,801.0,44.0,4596,5
frame_004608.jpg,assets\frames\5,所以如說的樂隊是指,0.9405819773674012,True,443.0,1.0,801.0,4.0,443.0,44.0,801.0,44.0,4608,5
frame_004668.jpg,assets\frames\5,所以你說的樂隊,0.9618018865585328,True,443.0,1.0,732.0,1.0,443.0,44.0,732.0,44.0,4668,5
frame_004680.jpg,assets\frames\5,就是樂隊,0.9995685815811156,True,565.0,6.0,716.0,6.0,565.0,44.0,716.0,44.0,4680,5
frame_004740.jpg,assets\frames\5,你想加入樂隊碼,0.9646826982498168,True,507.0,4.0,773.0,4.0,507.0,44.0,773.0,44.0,4740,5
frame_004764.jpg,assets\frames\5,你想加入樂隊馬,0.9263188242912292,True,507.0,4.0,775.0,4.0,507.0,44.0,775.0,44.0,4764,5
frame_004932.jpg,assets\frames\5,0尼,0.6306353807449341,True,752.0,13.0,788.0,13.0,752.0,38.0,788.0,38.0,4932,5
frame_004968.jpg,assets\frames\5,如的,0.8489737510681152,True,511.0,11.0,588.0,11.0,511.0,41.0,588.0,41.0,4968,5
frame_005016.jpg,assets\frames\5,你吧,0.9893661737442015,True,759.0,7.0,829.0,7.0,759.0,44.0,829.0,44.0,5016,5
frame_005028.jpg,assets\frames\5,你巴,0.6730678081512451,True,760.0,8.0,828.0,8.0,760.0,41.0,828.0,41.0,5028,5
frame_005112.jpg,assets\frames\5,都是些無聊的女,0.9895230531692504,True,488.0,8.0,764.0,8.0,488.0,42.0,764.0,42.0,5112,5
frame_005220.jpg,assets\frames\5,白是,0.7435408234596252,True,587.0,10.0,657.0,10.0,587.0,39.0,657.0,39.0,5220,5
frame_005376.jpg,assets\frames\5,如乾嘛,0.8879830241203308,True,581.0,7.0,697.0,4.0,582.0,42.0,698.0,39.0,5376,5
frame_005424.jpg,assets\frames\5,有趣的女,0.9974400997161864,True,545.0,8.0,705.0,8.0,545.0,42.0,705.0,42.0,5424,5
frame_005568.jpg,assets\frames\5,這像伙,0.9916186332702636,True,583.0,4.0,696.0,4.0,583.0,44.0,696.0,44.0,5568,5
frame_005616.jpg,assets\frames\5,她害怕,0.9327573180198668,True,544.0,6.0,661.0,6.0,544.0,44.0,661.0,44.0,5616,5
frame_005676.jpg,assets\frames\5,那個,0.999995231628418,True,524.0,8.0,604.0,8.0,524.0,44.0,604.0,44.0,5676,5
frame_005736.jpg,assets\frames\5,抱款,0.9969439506530762,True,485.0,7.0,563.0,7.0,485.0,44.0,563.0,44.0,5736,5
frame_005748.jpg,assets\frames\5,抱款回頭解,0.786300003528595,True,485.0,7.0,665.0,7.0,485.0,44.0,665.0,44.0,5748,5
frame_005892.jpg,assets\frames\5,那像伙怎麼了,0.9145501255989076,True,523.0,4.0,751.0,7.0,523.0,43.0,750.0,44.0,5892,5
frame_006324.jpg,assets\frames\5,不對芭菲還波付錢,0.8545666933059692,True,483.0,7.0,797.0,7.0,483.0,44.0,797.0,44.0,6324,5
frame_006444.jpg,assets\frames\5,你回來,0.9526845812797546,True,565.0,7.0,682.0,10.0,564.0,43.0,681.0,44.0,6444,5
frame_006540.jpg,assets\frames\5,糟了糖了糟了糟了,0.8749141693115234,True,489.0,10.0,786.0,7.0,490.0,44.0,787.0,44.0,6540,5
frame_006552.jpg,assets\frames\5,槽糖糖了糖了,0.7825467586517334,True,492.0,11.0,781.0,11.0,492.0,44.0,781.0,44.0,6552,5
frame_006564.jpg,assets\frames\5,糟了糖糖了糖面,0.7411113381385803,True,491.0,8.0,787.0,8.0,491.0,44.0,787.0,44.0,6564,5
frame_006600.jpg,assets\frames\5,愛音?,0.9993907809257508,True,580.0,6.0,680.0,2.0,581.0,44.0,682.0,43.0,6600,5
frame_006660.jpg,assets\frames\5,還說什麼G和F,0.9163554906845092,True,525.0,9.0,760.0,5.0,526.0,44.0,760.0,44.0,6660,5
frame_006684.jpg,assets\frames\5,還說仕麼G和F,0.8958683013916016,True,525.0,9.0,758.0,5.0,526.0,44.0,759.0,43.0,6684,5
frame_006708.jpg,assets\frames\5,我也太丟臉了,0.9077548980712892,True,527.0,7.0,747.0,7.0,527.0,44.0,747.0,44.0,6708,5
frame_006720.jpg,assets\frames\5,我也太丟險了,0.9100494980812072,True,526.0,5.0,747.0,9.0,525.0,44.0,746.0,44.0,6720,5
frame_006864.jpg,assets\frames\5,我和空氣有什麼區別,0.9613632559776306,True,472.0,7.0,808.0,7.0,472.0,44.0,808.0,44.0,6864,5
frame_006900.jpg,assets\frames\5,怎麽辦啊,0.7360365986824036,True,567.0,7.0,713.0,7.0,567.0,42.0,713.0,42.0,6900,5
frame_006912.jpg,assets\frames\5,很麽辦啊,0.7860958576202393,True,567.0,8.0,713.0,8.0,567.0,42.0,713.0,42.0,6912,5
frame_007092.jpg,assets\frames\5,那些像伙怎麽回事,0.9318478107452391,True,527.0,9.0,834.0,4.0,527.0,44.0,835.0,42.0,7092,5
frame_007104.jpg,assets\frames\5,那此家伙很麽回事,0.8846906423568726,True,531.0,8.0,833.0,8.0,531.0,42.0,833.0,42.0,7104,5
frame_007116.jpg,assets\frames\5,那此像以怎麽回事,0.8018631935119629,True,511.0,8.0,832.0,8.0,511.0,42.0,832.0,42.0,7116,5
frame_007128.jpg,assets\frames\5,那些像伙很麼回事,0.9086462259292604,True,524.0,9.0,834.0,4.0,524.0,44.0,835.0,42.0,7128,5
frame_007152.jpg,assets\frames\5,話說到,0.9905149936676024,True,451.0,5.0,574.0,9.0,450.0,39.0,573.0,42.0,7152,5
frame_007164.jpg,assets\frames\5,話說到一半突然就走服,0.8162201046943665,True,453.0,6.0,815.0,6.0,453.0,39.0,815.0,39.0,7164,5
frame_007200.jpg,assets\frames\5,話說到一半突然就,0.89937424659729,True,452.0,6.0,812.0,6.0,452.0,39.0,812.0,39.0,7200,5
frame_007416.jpg,assets\frames\5,（春日影》變了啊,0.91144061088562,True,505.0,10.0,793.0,5.0,506.0,44.0,794.0,43.0,7416,5
frame_007644.jpg,assets\frames\5,你沒必要顧慮祥子,0.982968807220459,True,489.0,9.0,790.0,6.0,490.0,44.0,791.0,44.0,7644,5
frame_007800.jpg,assets\frames\5,我能和你重新組樂隊,0.9742897748947144,True,371.0,10.0,716.0,10.0,371.0,44.0,716.0,44.0,7800,5
frame_007884.jpg,assets\frames\5,我能和你重新組藥隊真的很開心,0.970323920249939,True,372.0,7.0,908.0,7.0,372.0,44.0,908.0,44.0,7884,5
frame_007896.jpg,assets\frames\5,我能和你重新組樂隊真的很開心,0.9914197325706482,True,371.0,7.0,908.0,7.0,371.0,44.0,908.0,44.0,7896,5
frame_007920.jpg,assets\frames\5,因為我,0.8555908203125,True,416.0,8.0,537.0,8.0,416.0,44.0,537.0,44.0,7920,5
frame_007932.jpg,assets\frames\5,因為我一,0.8761725425720215,True,416.0,8.0,557.0,8.0,416.0,44.0,557.0,44.0,7932,5
frame_008112.jpg,assets\frames\5,先走了,0.9924119114875792,True,585.0,7.0,693.0,7.0,585.0,44.0,693.0,44.0,8112,5
frame_008556.jpg,assets\frames\5,SIA,0.729030191898346,True,365.0,17.0,435.0,14.0,366.0,37.0,436.0,33.0,8556,5
frame_008748.jpg,assets\frames\5,晚,0.9437447190284728,True,504.0,6.0,547.0,6.0,504.0,41.0,547.0,41.0,8748,5
frame_009048.jpg,assets\frames\5,有了道招,0.918143391609192,True,408.0,8.0,563.0,8.0,408.0,42.0,563.0,42.0,9048,5
frame_009060.jpg,assets\frames\5,藝招,0.6699090003967285,True,444.0,8.0,561.0,8.0,444.0,42.0,561.0,42.0,9060,5
frame_009096.jpg,assets\frames\5,有了這招,0.9001550674438477,True,407.0,8.0,563.0,8.0,407.0,44.0,563.0,44.0,9096,5
frame_009312.jpg,assets\frames\5,小燈那保麽,0.8243935704231262,True,541.0,6.0,740.0,6.0,541.0,44.0,740.0,44.0,9312,5
frame_009324.jpg,assets\frames\5,小焙那休麼,0.7276427149772644,True,543.0,5.0,739.0,9.0,543.0,41.0,738.0,44.0,9324,5
frame_009336.jpg,assets\frames\5,小燈那件麽,0.7500844597816467,True,543.0,4.0,739.0,7.0,543.0,39.0,738.0,42.0,9336,5
frame_009348.jpg,assets\frames\5,小焙那休麽,0.7553487420082092,True,543.0,5.0,739.0,9.0,543.0,41.0,738.0,44.0,9348,5
frame_009852.jpg,assets\frames\5,樣呵,0.9277429580688475,True,617.0,7.0,696.0,7.0,617.0,42.0,696.0,42.0,9852,5
frame_009888.jpg,assets\frames\5,圳區,0.6077983379364014,True,720.0,14.0,805.0,14.0,720.0,38.0,805.0,38.0,9888,5
frame_010092.jpg,assets\frames\5,然後是這種,0.8934548497200012,True,545.0,4.0,735.0,4.0,545.0,44.0,735.0,44.0,10092,5
frame_010188.jpg,assets\frames\5,取消?,0.9996220469474792,True,583.0,8.0,680.0,8.0,583.0,44.0,680.0,44.0,10188,5
frame_010224.jpg,assets\frames\5,再怎麽調整也會,0.8794391751289368,True,373.0,8.0,643.0,8.0,373.0,42.0,643.0,42.0,10224,5
frame_010776.jpg,assets\frames\5,m,0.6242567300796509,True,546.0,19.0,589.0,12.0,549.0,41.0,592.0,33.0,10776,5
frame_010788.jpg,assets\frames\5,好厲,0.7746384143829346,True,602.0,11.0,732.0,8.0,603.0,41.0,732.0,38.0,10788,5
frame_010824.jpg,assets\frames\5,不是,0.9999755024909972,True,394.0,5.0,474.0,9.0,393.0,40.0,472.0,44.0,10824,5
frame_011148.jpg,assets\frames\5,出演時長呢,0.999703288078308,True,545.0,0.0,738.0,5.0,544.0,43.0,737.0,44.0,11148,5
frame_011184.jpg,assets\frames\5,10分,0.9712556004524232,True,428.0,7.0,504.0,7.0,428.0,42.0,504.0,42.0,11184,5
frame_011304.jpg,assets\frames\5,歌比較好吧,0.990562617778778,True,708.0,14.0,900.0,7.0,709.0,44.0,902.0,40.0,11304,5
frame_011424.jpg,assets\frames\5,燈呢,0.9982004761695862,True,599.0,2.0,682.0,6.0,597.0,43.0,680.0,44.0,11424,5
frame_011508.jpg,assets\frames\5,Live.,0.8603361248970032,True,489.0,0.0,570.0,3.0,487.0,42.0,568.0,44.0,11508,5
frame_011940.jpg,assets\frames\5,那就定,0.9997130036354064,True,563.0,8.0,680.0,8.0,563.0,42.0,680.0,42.0,11940,5
frame_012036.jpg,assets\frames\5,H限Roppin.,0.7853243350982666,True,345.0,8.0,517.0,8.0,345.0,42.0,517.0,42.0,12036,5
frame_012048.jpg,assets\frames\5,pooo,0.8957301378250122,True,358.0,11.0,499.0,16.0,357.0,36.0,498.0,41.0,12048,5
frame_012060.jpg,assets\frames\5,跟Poppin?,0.8823989033699036,True,350.0,7.0,513.0,4.0,351.0,44.0,514.0,43.0,12060,5
frame_012072.jpg,assets\frames\5,良Panin,0.7379779815673828,True,359.0,11.0,508.0,11.0,359.0,41.0,508.0,41.0,12072,5
frame_012084.jpg,assets\frames\5,ain,0.6436392664909363,True,399.0,15.0,503.0,15.0,399.0,39.0,503.0,39.0,12084,5
frame_012132.jpg,assets\frames\5,麻煩了,0.9957944750785828,True,583.0,4.0,695.0,7.0,582.0,43.0,694.0,44.0,12132,5
frame_012156.jpg,assets\frames\5,還有可以預約錄音室嗎,0.868460476398468,True,444.0,6.0,832.0,7.0,444.0,44.0,832.0,44.0,12156,5
frame_012168.jpg,assets\frames\5,還有司以預約錄音室嗎,0.880098819732666,True,444.0,6.0,832.0,7.0,444.0,44.0,832.0,44.0,12168,5
frame_012216.jpg,assets\frames\5,當然可以,0.9994893074035645,True,567.0,8.0,715.0,8.0,567.0,44.0,715.0,44.0,12216,5
frame_012228.jpg,assets\frames\5,現在就預約碼,0.9381363987922668,True,524.0,3.0,755.0,7.0,524.0,42.0,754.0,44.0,12228,5
frame_012276.jpg,assets\frames\5,這狸,0.8598448634147644,True,504.0,8.0,595.0,8.0,504.0,44.0,595.0,44.0,12276,5
frame_012324.jpg,assets\frames\5,這個時段有點,0.9997239112854004,True,509.0,8.0,773.0,8.0,509.0,44.0,773.0,44.0,12324,5
frame_012516.jpg,assets\frames\5,好了嗎定不下來嗎,0.9849161505699158,True,480.0,3.0,799.0,6.0,480.0,44.0,798.0,44.0,12516,5
frame_012528.jpg,assets\frames\5,好了嗎,0.9883175492286682,True,482.0,4.0,612.0,9.0,481.0,43.0,611.0,44.0,12528,5
frame_012612.jpg,assets\frames\5,還有這楓,0.7301150560379028,True,561.0,9.0,716.0,5.0,562.0,44.0,716.0,41.0,12612,5
frame_012744.jpg,assets\frames\5,Live該怎麼辦尼,0.8737187385559082,True,513.0,6.0,768.0,6.0,513.0,44.0,768.0,44.0,12744,5
frame_012756.jpg,assets\frames\5,Live該怎麼辦呢,0.908294916152954,True,512.0,4.0,768.0,4.0,512.0,44.0,768.0,44.0,12756,5
frame_012900.jpg,assets\frames\5,要不還是別辦了吧,0.9933933615684508,True,489.0,7.0,791.0,7.0,489.0,44.0,791.0,44.0,12900,5
frame_013032.jpg,assets\frames\5,很麽,0.9474890232086182,True,585.0,7.0,663.0,7.0,585.0,42.0,663.0,42.0,13032,5
frame_013128.jpg,assets\frames\5,小燈?,0.999113380908966,True,580.0,5.0,680.0,1.0,581.0,44.0,682.0,42.0,13128,5
frame_013176.jpg,assets\frames\5,我不想開,0.9998942613601683,True,529.0,1.0,693.0,1.0,529.0,44.0,693.0,44.0,13176,5
frame_013200.jpg,assets\frames\5,我不想,0.9982059001922609,True,529.0,1.0,652.0,1.0,529.0,44.0,652.0,44.0,13200,5
frame_013212.jpg,assets\frames\5,開,0.9999719858169556,True,649.0,8.0,684.0,8.0,649.0,39.0,684.0,39.0,13212,5
frame_013368.jpg,assets\frames\5,也波有舞臺服,0.7492280006408691,True,681.0,8.0,907.0,8.0,681.0,42.0,907.0,42.0,13368,5
frame_013380.jpg,assets\frames\5,M不合適,0.844427227973938,True,651.0,8.0,821.0,8.0,651.0,42.0,821.0,42.0,13380,5
frame_013392.jpg,assets\frames\5,Me合適,0.928186297416687,True,653.0,8.0,821.0,8.0,653.0,42.0,821.0,42.0,13392,5
frame_013644.jpg,assets\frames\5,都說,0.9999806880950928,True,567.0,8.0,641.0,8.0,567.0,44.0,641.0,44.0,13644,5
frame_013764.jpg,assets\frames\5,開完ue樂隊就結東了,0.9197853207588196,True,454.0,4.0,821.0,9.0,453.0,42.0,821.0,44.0,13764,5
frame_013884.jpg,assets\frames\5,奶斯,0.6293079853057861,True,547.0,14.0,608.0,9.0,549.0,41.0,610.0,36.0,13884,5
frame_014256.jpg,assets\frames\5,很不安吧,0.9814863204956056,True,543.0,3.0,737.0,3.0,543.0,44.0,737.0,44.0,14256,5
frame_014364.jpg,assets\frames\5,肯定沒間題,0.913910984992981,True,549.0,6.0,732.0,6.0,549.0,44.0,732.0,44.0,14364,5
frame_014772.jpg,assets\frames\5,宜希,0.969953715801239,True,519.0,7.0,601.0,7.0,519.0,44.0,601.0,44.0,14772,5
frame_014880.jpg,assets\frames\5,小登因防,0.6499618887901306,True,308.0,13.0,438.0,10.0,308.0,42.0,439.0,39.0,14880,5
frame_015192.jpg,assets\frames\5,Live,0.944165825843811,True,507.0,5.0,578.0,9.0,505.0,42.0,576.0,44.0,15192,5
frame_015408.jpg,assets\frames\5,直不辦live,0.9871036410331726,True,619.0,5.0,807.0,9.0,618.0,43.0,806.0,44.0,15408,5
frame_015516.jpg,assets\frames\5,尺在錄音室玩樂隊,0.9821587800979614,True,495.0,10.0,789.0,10.0,495.0,44.0,789.0,44.0,15516,5
frame_015564.jpg,assets\frames\5,我想辦,0.999622642993927,True,551.0,7.0,676.0,7.0,551.0,44.0,676.0,44.0,15564,5
frame_015696.jpg,assets\frames\5,覺得那唱的就是我,0.9996284246444702,True,490.0,6.0,789.0,9.0,489.0,43.0,789.0,44.0,15696,5
frame_015744.jpg,assets\frames\5,無法用語言描述的心情,0.9991424679756165,True,452.0,8.0,828.0,8.0,452.0,44.0,828.0,44.0,15744,5
frame_015864.jpg,assets\frames\5,格活著,0.950396716594696,True,826.0,16.0,941.0,8.0,828.0,44.0,943.0,37.0,15864,5
frame_015876.jpg,assets\frames\5,讓我知道這樣的自,0.8076350092887878,True,337.0,14.0,689.0,16.0,337.0,42.0,689.0,44.0,15876,5
frame_015900.jpg,assets\frames\5,襄我知道這樣的三己,0.730877161026001,True,339.0,14.0,727.0,14.0,339.0,42.0,727.0,42.0,15900,5
frame_015924.jpg,assets\frames\5,襄我知道點道樣的目己也,0.6484527587890625,True,339.0,14.0,764.0,14.0,339.0,42.0,764.0,42.0,15924,5
frame_016104.jpg,assets\frames\5,所以,0.9999314546585084,True,393.0,8.0,472.0,8.0,393.0,44.0,472.0,44.0,16104,5
frame_016176.jpg,assets\frames\5,我以為燈也是一,0.9494412541389464,True,469.0,7.0,735.0,7.0,469.0,44.0,735.0,44.0,16176,5
frame_016200.jpg,assets\frames\5,巨是,0.8846107721328735,True,588.0,8.0,664.0,8.0,588.0,44.0,664.0,44.0,16200,5
frame_016212.jpg,assets\frames\5,旦是,0.8668886423110962,True,588.0,7.0,664.0,7.0,588.0,44.0,664.0,44.0,16212,5
frame_016236.jpg,assets\frames\5,奶把,0.6418421268463135,True,419.0,11.0,492.0,11.0,419.0,41.0,492.0,41.0,16236,5
frame_016332.jpg,assets\frames\5,這畢竟是我的私心,0.9588887691497804,True,490.0,10.0,792.0,4.0,491.0,44.0,792.0,43.0,16332,5
frame_016368.jpg,assets\frames\5,這畢竟是我的私他,0.9670882821083068,True,490.0,10.0,797.0,5.0,491.0,44.0,798.0,43.0,16368,5
frame_016800.jpg,assets\frames\5,眼小燈閘明奶的心意吧,0.8666704893112183,True,449.0,3.0,829.0,3.0,449.0,44.0,829.0,44.0,16800,5
frame_016812.jpg,assets\frames\5,眼小燈閘明你的心意吧,0.9012228846549988,True,448.0,1.0,831.0,4.0,448.0,44.0,830.0,44.0,16812,5
frame_016896.jpg,assets\frames\5,眼小燈蘭,0.8276263475418091,True,451.0,7.0,611.0,10.0,450.0,42.0,610.0,44.0,16896,5
frame_016980.jpg,assets\frames\5,北登也一,0.7192502021789551,True,475.0,13.0,615.0,13.0,475.0,42.0,615.0,42.0,16980,5
